word,best_rank,source_ids,status,chinese,category_hint,note
"sponsor","2345","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"classical","2346","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"icon","2347","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"warranty","2348","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dedicated","2349","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"indiana","2350","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"direction","2351","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"harry","2352","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"objects","2354","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ends","2355","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"delete","2356","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"assembly","2358","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"nuclear","2359","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"taxes","2360","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"signal","2362","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"criminal","2363","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"issued","2364","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"sexual","2366","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"wisconsin","2367","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dream","2369","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"obtained","2370","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"false","2371","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"da","2372","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"cast","2373","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"felt","2375","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"personnel","2376","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"passed","2377","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"supplied","2378","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"identified","2379","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"falls","2380","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"pic","2381","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"aids","2383","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"opinions","2384","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"promote","2385","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"stated","2386","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"stats","2387","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"hawaii","2388","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"professionals","2389","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"appears","2390","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"flag","2392","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"decided","2393","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"nj","2394","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"covers","2395","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"hr","2396","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"em","2397","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"advantage","2398","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"designs","2400","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"maintain","2401","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"tourism","2402","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"priority","2403","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"newsletters","2404","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"adults","2405","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"clips","2406","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"savings","2407","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"iv","2408","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"graphic","2409","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"atom","2410","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"payments","2411","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"rw","2412","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"estimated","2413","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"brief","2415","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ended","2416","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"winning","2417","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"anonymous","2419","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"script","2422","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"served","2423","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"wants","2424","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"miscellaneous","2425","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"prepared","2426","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dining","2428","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"alert","2429","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"integration","2430","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"atlanta","2431","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dakota","2432","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"interview","2434","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"mix","2435","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"framework","2436","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"installed","2438","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"queen","2439","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"vhs","2440","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"credits","2441","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"clearly","2442","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"fix","2443","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"handle","2444","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"criteria","2447","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"pubmed","2448","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dave","2449","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"massachusetts","2450","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"diego","2451","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"hong","2452","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"vice","2453","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"associate","2454","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ne","2455","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"behavior","2457","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"enlarge","2458","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ray","2459","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"frequently","2460","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"revenue","2461","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"measure","2462","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"changing","2463","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"votes","2464","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"du","2465","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"duty","2466","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"looked","2467","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"discussions","2468","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"gain","2470","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"flights","2474","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"experts","2475","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"signs","2476","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"lack","2477","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"depth","2478","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"iowa","2479","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"whatever","2480","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"logged","2481","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"vintage","2483","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"exactly","2485","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"maryland","2488","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"spa","2489","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"concept","2490","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"nearly","2491","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"eligible","2492","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"checkout","2493","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"reality","2494","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"forgot","2495","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"handling","2496","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"origin","2497","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"knew","2498","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"gaming","2499","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"feeds","2500","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"billion","2501","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"destination","2502","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"scotland","2503","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"faster","2504","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"intelligence","2505","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dallas","2506","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"bought","2507","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"con","2508","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ups","2509","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"nations","2510","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"route","2511","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"followed","2512","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"specifications","2513","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"tripadvisor","2515","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"frank","2516","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"alaska","2517","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"zoom","2518","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"battle","2520","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"residential","2521","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"anime","2522","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"decisions","2524","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"industries","2525","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"protocol","2526","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"query","2527","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"clip","2528","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"partnership","2529","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"editorial","2530","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"nt","2531","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"expression","2532","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"es","2533","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"equity","2534","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"provisions","2535","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"speech","2536","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"principles","2538","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"suggestions","2539","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"rural","2540","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"shared","2541","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"sounds","2542","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"replacement","2543","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"tape","2544","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"strategic","2545","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"judge","2546","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"spam","2547","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"economics","2548","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"acid","2549","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"bytes","2550","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"cent","2551","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"forced","2552","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"compatible","2553","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"fight","2554","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"height","2556","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"null","2557","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"filed","2560","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"gb","2561","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"netherlands","2562","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"obtain","2563","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"bc","2564","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"consulting","2565","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"recreation","2566","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"offices","2567","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"designer","2568","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"remain","2569","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"managed","2570","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"pr","2571","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"failed","2572","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"marriage","2573","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"roll","2574","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"korea","2575","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"banks","2576","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"fr","2577","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"participants","2578","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"secret","2579","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"bath","2580","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"aa","2581","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"kelly","2582","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"leads","2583","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"negative","2584","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"austin","2585","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"favorites","2586","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"toronto","2587","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"springs","2589","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"missouri","2590","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"andrew","2591","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"var","2592","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"perform","2593","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"translation","2595","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"estimates","2596","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"font","2597","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"assets","2598","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"injury","2599","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"mt","2600","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"joseph","2601","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ministry","2602","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"drivers","2603","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"lawyer","2604","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"figures","2605","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"married","2606","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"protected","2607","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"proposal","2608","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"philadelphia","2610","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"waiting","2612","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"beta","2614","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"fail","2615","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"gratis","2616","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"banking","2617","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"officials","2618","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"brian","2619","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"toward","2620","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"won","2621","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"assist","2623","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"conduct","2624","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"contained","2625","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"lingerie","2626","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"legislation","2627","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"calling","2628","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"parameters","2629","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"jazz","2630","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"serving","2631","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"bags","2632","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"profiles","2633","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"miami","2634","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"comics","2635","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"matters","2636","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"houses","2637","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"doc","2638","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"postal","2639","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"relationships","2640","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"tennessee","2641","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"wear","2642","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"controls","2643","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"breaking","2644","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"combined","2645","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ultimate","2646","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"wales","2647","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"representative","2648","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"frequency","2649","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"introduced","2650","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"minor","2651","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"departments","2653","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"residents","2654","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"noted","2655","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"displayed","2656","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"reduced","2658","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"physics","2659","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"spent","2661","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"performed","2662","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"extreme","2663","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"samples","2664","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"davis","2665","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"daniel","2666","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"reviewed","2668","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"row","2669","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"oz","2670","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"forecast","2671","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"removed","2672","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"helps","2673","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"singles","2674","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"administrator","2675","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"cycle","2676","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"amounts","2677","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"contain","2678","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"accuracy","2679","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dual","2680","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"rise","2681","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"usd","2682","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"mg","2684","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"brazil","2687","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"creation","2688","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"static","2689","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"scene","2690","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"hunter","2691","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"addresses","2692","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"lady","2693","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"famous","2695","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"writer","2696","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"chairman","2697","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"violence","2698","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"fans","2699","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"oklahoma","2700","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"speakers","2701","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"academy","2703","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dynamic","2704","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"gender","2705","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"permanent","2707","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"agriculture","2708","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"dell","2709","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"constitutes","2711","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"portfolio","2712","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"practical","2713","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"delivered","2714","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"collectibles","2715","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"infrastructure","2716","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"exclusive","2717","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"seat","2718","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"concerns","2719","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"vendor","2720","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"originally","2721","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"intel","2722","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"utilities","2723","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"philosophy","2724","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"regulation","2725","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"officers","2726","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"reduction","2727","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"aim","2728","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"bids","2729","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"referred","2730","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"supports","2731","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"recording","2733","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"regions","2734","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"junior","2735","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"toll","2736","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"les","2737","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"cape","2738","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ann","2739","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"rings","2740","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"meaning","2741","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"tip","2742","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"secondary","2743","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
"ladies","2746","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation"
